INPUT1,OUTPUT
17063,68252
17064,68256
17065,68260
17066,68264
17067,68268
17068,68272
17069,68276
17070,68280
17071,68284
17072,68288
17073,68292
17074,68296
17075,68300
17076,68304
17077,68308
17078,68312
17079,68316
17080,68320
17081,68324
17082,68328
17083,68332
17084,68336
17085,68340
17086,68344
17087,68348
17088,68352
17089,68356
17090,68360
17091,68364
17092,68368
17093,68372
17094,68376
17095,68380
17096,68384
17097,68388
17098,68392
17099,68396
17100,68400
17101,68404
17102,68408
17103,68412
17104,68416
17105,68420
17106,68424
17107,68428
17108,68432
17109,68436
17110,68440
17111,68444
17112,68448
17113,68452
17114,68456
17115,68460
17116,68464
17117,68468
17118,68472
17119,68476
17120,68480
17121,68484
17122,68488
17123,68492
17124,68496
17125,68500
17126,68504
17127,68508
17128,68512
17129,68516
17130,68520
17131,68524
17132,68528
17133,68532
17134,68536
17135,68540
17136,68544
17137,68548
17138,68552
17139,68556
17140,68560
17141,68564
17142,68568
17143,68572
17144,68576
17145,68580
17146,68584
17147,68588
17148,68592
17149,68596
17150,68600
17151,68604
17152,68608
17153,68612
17154,68616
17155,68620
17156,68624
17157,68628
17158,68632
17159,68636
17160,68640
17161,68644
17162,68648
17163,68652
17164,68656
17165,68660
17166,68664
17167,68668
17168,68672
17169,68676
17170,68680
17171,68684
17172,68688
17173,68692
17174,68696
17175,68700
17176,68704
17177,68708
17178,68712
17179,68716
17180,68720
17181,68724
17182,68728
17183,68732
17184,68736
17185,68740
17186,68744
17187,68748
17188,68752
17189,68756
17190,68760
17191,68764
17192,68768
17193,68772
17194,68776
17195,68780
17196,68784
17197,68788
17198,68792
17199,68796
17200,68800
17201,68804
17202,68808
17203,68812
17204,68816
17205,68820
17206,68824
17207,68828
17208,68832
17209,68836
17210,68840
17211,68844
17212,68848
17213,68852
17214,68856
17215,68860
17216,68864
17217,68868
17218,68872
17219,68876
17220,68880
17221,68884
17222,68888
17223,68892
17224,68896
17225,68900
17226,68904
17227,68908
17228,68912
17229,68916
17230,68920
17231,68924
17232,68928
17233,68932
17234,68936
17235,68940
17236,68944
17237,68948
17238,68952
17239,68956
17240,68960
17241,68964
17242,68968
17243,68972
17244,68976
17245,68980
17246,68984
17247,68988
17248,68992
17249,68996
17250,69000
17251,69004
17252,69008
17253,69012
17254,69016
17255,69020
17256,69024
17257,69028
17258,69032
17259,69036
17260,69040
17261,69044
17262,69048
17263,69052
17264,69056
17265,69060
17266,69064
17267,69068
17268,69072
17269,69076
17270,69080
17271,69084
17272,69088
17273,69092
17274,69096
17275,69100
17276,69104
17277,69108
17278,69112
17279,69116
17280,69120
17281,69124
17282,69128
17283,69132
17284,69136
17285,69140
17286,69144
17287,69148
17288,69152
17289,69156
17290,69160
17291,69164
17292,69168
17293,69172
17294,69176
17295,69180
17296,69184
17297,69188
17298,69192
17299,69196
17300,69200
17301,69204
17302,69208
17303,69212
17304,69216
17305,69220
17306,69224
17307,69228
17308,69232
17309,69236
17310,69240
17311,69244
17312,69248
17313,69252
17314,69256
17315,69260
17316,69264
17317,69268
17318,69272
17319,69276
17320,69280
17321,69284
17322,69288
17323,69292
17324,69296
17325,69300
17326,69304
17327,69308
17328,69312
17329,69316
17330,69320
17331,69324
17332,69328
17333,69332
17334,69336
17335,69340
17336,69344
17337,69348
17338,69352
17339,69356
17340,69360
17341,69364
17342,69368
17343,69372
17344,69376
17345,69380
17346,69384
17347,69388
17348,69392
17349,69396
17350,69400
17351,69404
17352,69408
17353,69412
17354,69416
17355,69420
17356,69424
17357,69428
17358,69432
17359,69436
17360,69440
17361,69444
17362,69448
17363,69452
17364,69456
17365,69460
17366,69464
17367,69468
17368,69472
17369,69476
17370,69480
17371,69484
17372,69488
17373,69492
17374,69496
17375,69500
17376,69504
17377,69508
17378,69512
17379,69516
17380,69520
17381,69524
17382,69528
17383,69532
17384,69536
17385,69540
17386,69544
17387,69548
17388,69552
17389,69556
17390,69560
17391,69564
17392,69568
17393,69572
17394,69576
17395,69580
17396,69584
17397,69588
17398,69592
17399,69596
17400,69600
17401,69604
17402,69608
17403,69612
17404,69616
17405,69620
17406,69624
17407,69628
17408,69632
17409,69636
17410,69640
17411,69644
17412,69648
17413,69652
17414,69656
17415,69660
17416,69664
17417,69668
17418,69672
17419,69676
17420,69680
17421,69684
17422,69688
17423,69692
17424,69696
17425,69700
17426,69704
17427,69708
17428,69712
17429,69716
17430,69720
17431,69724
17432,69728
17433,69732
17434,69736
17435,69740
17436,69744
17437,69748
17438,69752
17439,69756
17440,69760
17441,69764
17442,69768
17443,69772
17444,69776
17445,69780
17446,69784
17447,69788
17448,69792
17449,69796
17450,69800
17451,69804
17452,69808
17453,69812
17454,69816
17455,69820
17456,69824
17457,69828
17458,69832
17459,69836
17460,69840
17461,69844
17462,69848
17463,69852
17464,69856
17465,69860
17466,69864
17467,69868
17468,69872
17469,69876
17470,69880
17471,69884
17472,69888
17473,69892
17474,69896
17475,69900
17476,69904
17477,69908
17478,69912
17479,69916
17480,69920
17481,69924
17482,69928
17483,69932
17484,69936
17485,69940
17486,69944
17487,69948
17488,69952
17489,69956
17490,69960
17491,69964
17492,69968
17493,69972
17494,69976
17495,69980
17496,69984
17497,69988
17498,69992
17499,69996
17500,70000
17501,70004
17502,70008
17503,70012
17504,70016
17505,70020
17506,70024
17507,70028
17508,70032
17509,70036
17510,70040
17511,70044
17512,70048
17513,70052
17514,70056
17515,70060
17516,70064
17517,70068
17518,70072
17519,70076
17520,70080
17521,70084
17522,70088
17523,70092
17524,70096
17525,70100
17526,70104
17527,70108
17528,70112
17529,70116
17530,70120
17531,70124
17532,70128
17533,70132
17534,70136
17535,70140
17536,70144
17537,70148
17538,70152
17539,70156
17540,70160
17541,70164
17542,70168
17543,70172
17544,70176
17545,70180
17546,70184
17547,70188
17548,70192
17549,70196
17550,70200
17551,70204
17552,70208
17553,70212
17554,70216
17555,70220
17556,70224
17557,70228
17558,70232
17559,70236
17560,70240
17561,70244
17562,70248
17563,70252
17564,70256
17565,70260
17566,70264
17567,70268
17568,70272
17569,70276
17570,70280
17571,70284
17572,70288
17573,70292
17574,70296
17575,70300
17576,70304
17577,70308
17578,70312
17579,70316
17580,70320
17581,70324
17582,70328
17583,70332
17584,70336
17585,70340
17586,70344
17587,70348
17588,70352
17589,70356
17590,70360
17591,70364
17592,70368
17593,70372
17594,70376
17595,70380
17596,70384
17597,70388
17598,70392
17599,70396
17600,70400
17601,70404
17602,70408
17603,70412
17604,70416
17605,70420
17606,70424
17607,70428
17608,70432
17609,70436
17610,70440
17611,70444
17612,70448
17613,70452
17614,70456
17615,70460
17616,70464
17617,70468
17618,70472
17619,70476
17620,70480
17621,70484
17622,70488
17623,70492
17624,70496
17625,70500
17626,70504
17627,70508
17628,70512
17629,70516
17630,70520
17631,70524
17632,70528
17633,70532
17634,70536
17635,70540
17636,70544
17637,70548
17638,70552
17639,70556
17640,70560
17641,70564
17642,70568
17643,70572
17644,70576
17645,70580
17646,70584
17647,70588
17648,70592
17649,70596
17650,70600
17651,70604
17652,70608
17653,70612
17654,70616
17655,70620
17656,70624
17657,70628
17658,70632
17659,70636
17660,70640
17661,70644
17662,70648
17663,70652
17664,70656
17665,70660
17666,70664
17667,70668
17668,70672
17669,70676
17670,70680
17671,70684
17672,70688
17673,70692
17674,70696
17675,70700
17676,70704
17677,70708
17678,70712
17679,70716
17680,70720
17681,70724
17682,70728
17683,70732
17684,70736
17685,70740
17686,70744
17687,70748
17688,70752
17689,70756
17690,70760
17691,70764
17692,70768
17693,70772
17694,70776
17695,70780
17696,70784
17697,70788
17698,70792
17699,70796
17700,70800
17701,70804
17702,70808
17703,70812
17704,70816
17705,70820
17706,70824
17707,70828
17708,70832
17709,70836
17710,70840
17711,70844
17712,70848
17713,70852
17714,70856
17715,70860
17716,70864
17717,70868
17718,70872
17719,70876
17720,70880
17721,70884
17722,70888
17723,70892
17724,70896
17725,70900
17726,70904
17727,70908
17728,70912
17729,70916
17730,70920
17731,70924
17732,70928
17733,70932
17734,70936
17735,70940
17736,70944
17737,70948
17738,70952
17739,70956
17740,70960
17741,70964
17742,70968
17743,70972
17744,70976
17745,70980
17746,70984
17747,70988
17748,70992
17749,70996
17750,71000
17751,71004
17752,71008
17753,71012
17754,71016
17755,71020
17756,71024
17757,71028
17758,71032
17759,71036
17760,71040
17761,71044
17762,71048
17763,71052
17764,71056
17765,71060
17766,71064
17767,71068
17768,71072
17769,71076
17770,71080
17771,71084
17772,71088
17773,71092
17774,71096
17775,71100
17776,71104
17777,71108
17778,71112
17779,71116
17780,71120
17781,71124
17782,71128
17783,71132
17784,71136
17785,71140
17786,71144
17787,71148
17788,71152
17789,71156
17790,71160
17791,71164
17792,71168
17793,71172
17794,71176
17795,71180
17796,71184
17797,71188
17798,71192
17799,71196
17800,71200
17801,71204
17802,71208
17803,71212
17804,71216
17805,71220
17806,71224
17807,71228
17808,71232
17809,71236
17810,71240
17811,71244
17812,71248
17813,71252
17814,71256
17815,71260
17816,71264
17817,71268
17818,71272
17819,71276
17820,71280
17821,71284
17822,71288
17823,71292
17824,71296
17825,71300
17826,71304
17827,71308
17828,71312
17829,71316
17830,71320
17831,71324
17832,71328
17833,71332
17834,71336
17835,71340
17836,71344
17837,71348
17838,71352
17839,71356
17840,71360
17841,71364
17842,71368
17843,71372
17844,71376
17845,71380
17846,71384
17847,71388
17848,71392
17849,71396
17850,71400
17851,71404
17852,71408
17853,71412
17854,71416
17855,71420
17856,71424
17857,71428
17858,71432
17859,71436
17860,71440
17861,71444
17862,71448
17863,71452
17864,71456
17865,71460
17866,71464
17867,71468
17868,71472
17869,71476
17870,71480
17871,71484
17872,71488
17873,71492
17874,71496
17875,71500
17876,71504
17877,71508
17878,71512
17879,71516
17880,71520
17881,71524
17882,71528
17883,71532
17884,71536
17885,71540
17886,71544
17887,71548
17888,71552
17889,71556
17890,71560
17891,71564
17892,71568
17893,71572
17894,71576
17895,71580
17896,71584
17897,71588
17898,71592
17899,71596
17900,71600
17901,71604
17902,71608
17903,71612
17904,71616
17905,71620
17906,71624
17907,71628
17908,71632
17909,71636
17910,71640
17911,71644
17912,71648
17913,71652
17914,71656
17915,71660
17916,71664
17917,71668
17918,71672
17919,71676
17920,71680
17921,71684
17922,71688
17923,71692
17924,71696
17925,71700
17926,71704
17927,71708
17928,71712
17929,71716
17930,71720
17931,71724
17932,71728
17933,71732
17934,71736
17935,71740
17936,71744
17937,71748
17938,71752
17939,71756
17940,71760
17941,71764
17942,71768
17943,71772
17944,71776
17945,71780
17946,71784
17947,71788
17948,71792
17949,71796
17950,71800
17951,71804
17952,71808
17953,71812
17954,71816
17955,71820
17956,71824
17957,71828
17958,71832
17959,71836
17960,71840
17961,71844
17962,71848
17963,71852
17964,71856
17965,71860
17966,71864
17967,71868
17968,71872
17969,71876
17970,71880
17971,71884
17972,71888
17973,71892
17974,71896
17975,71900
17976,71904
17977,71908
17978,71912
17979,71916
17980,71920
17981,71924
17982,71928
17983,71932
17984,71936
17985,71940
17986,71944
17987,71948
17988,71952
17989,71956
17990,71960
17991,71964
17992,71968
17993,71972
17994,71976
17995,71980
17996,71984
17997,71988
17998,71992
17999,71996
18000,72000
18001,72004
18002,72008
18003,72012
18004,72016
18005,72020
18006,72024
18007,72028
18008,72032
18009,72036
18010,72040
18011,72044
18012,72048
18013,72052
18014,72056
18015,72060
18016,72064
18017,72068
18018,72072
18019,72076
18020,72080
18021,72084
18022,72088
18023,72092
18024,72096
18025,72100
18026,72104
18027,72108
18028,72112
18029,72116
18030,72120
18031,72124
18032,72128
18033,72132
18034,72136
18035,72140
18036,72144
18037,72148
18038,72152
18039,72156
18040,72160
18041,72164
18042,72168
18043,72172
18044,72176
18045,72180
18046,72184
18047,72188
18048,72192
18049,72196
18050,72200
18051,72204
18052,72208
18053,72212
18054,72216
18055,72220
18056,72224
18057,72228
18058,72232
18059,72236
18060,72240
18061,72244
18062,72248
18063,72252
18064,72256
18065,72260
18066,72264
18067,72268
18068,72272
18069,72276
18070,72280
18071,72284
18072,72288
18073,72292
18074,72296
18075,72300
18076,72304
18077,72308
18078,72312
18079,72316
18080,72320
18081,72324
18082,72328
18083,72332
18084,72336
18085,72340
18086,72344
18087,72348
18088,72352
18089,72356
18090,72360
18091,72364
18092,72368
18093,72372
18094,72376
18095,72380
18096,72384
18097,72388
18098,72392
18099,72396
18100,72400
18101,72404
18102,72408
18103,72412
18104,72416
18105,72420
18106,72424
18107,72428
18108,72432
18109,72436
18110,72440
18111,72444
18112,72448
18113,72452
18114,72456
18115,72460
18116,72464
18117,72468
18118,72472
18119,72476
18120,72480
18121,72484
18122,72488
18123,72492
18124,72496
18125,72500
18126,72504
18127,72508
18128,72512
18129,72516
18130,72520
18131,72524
18132,72528
18133,72532
18134,72536
18135,72540
18136,72544
18137,72548
18138,72552
18139,72556
18140,72560
18141,72564
18142,72568
18143,72572
18144,72576
18145,72580
18146,72584
18147,72588
18148,72592
18149,72596
18150,72600
18151,72604
18152,72608
18153,72612
18154,72616
18155,72620
18156,72624
18157,72628
18158,72632
18159,72636
18160,72640
18161,72644
18162,72648
18163,72652
18164,72656
18165,72660
18166,72664
18167,72668
18168,72672
18169,72676
18170,72680
18171,72684
18172,72688
18173,72692
18174,72696
18175,72700
18176,72704
18177,72708
18178,72712
18179,72716
18180,72720
18181,72724
18182,72728
18183,72732
18184,72736
18185,72740
18186,72744
18187,72748
18188,72752
18189,72756
18190,72760
18191,72764
18192,72768
18193,72772
